source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",556.0,1
0,1,DFS,"[0, 1]",556.0,1
0,1,Dijkstra,"[0, 1]",556.0,1
0,1,A*,"[0, 1]",556.0,1
0,1,Bellman-Ford,"[0, 1]",556.0,1
0,2,BFS,"[0, 2]",1643.0,1
0,2,DFS,"[0, 1, 2]",1630.0,2
0,2,Dijkstra,"[0, 7, 2]",1611.0,2
0,2,A*,"[0, 7, 2]",1611.0,2
0,2,Bellman-Ford,"[0, 7, 2]",1611.0,2
0,3,BFS,"[0, 3]",1062.0,1
0,3,DFS,"[0, 1, 2, 3]",2573.0,3
0,3,Dijkstra,"[0, 1, 3]",984.0,2
0,3,A*,"[0, 1, 3]",984.0,2
0,3,Bellman-Ford,"[0, 1, 3]",984.0,2
0,4,BFS,"[0, 4]",1269.0,1
0,4,DFS,"[0, 1, 2, 3, 4]",3854.0,4
0,4,Dijkstra,"[0, 7, 4]",1055.0,2
0,4,A*,"[0, 7, 4]",1055.0,2
0,4,Bellman-Ford,"[0, 7, 4]",1055.0,2
0,5,BFS,"[0, 5]",789.0,1
0,5,DFS,"[0, 1, 2, 3, 4, 5]",4831.0,5
0,5,Dijkstra,"[0, 5]",789.0,1
0,5,A*,"[0, 5]",789.0,1
0,5,Bellman-Ford,"[0, 5]",789.0,1
0,6,BFS,"[0, 6]",779.0,1
0,6,DFS,"[0, 1, 2, 3, 4, 5, 6]",5358.0,6
0,6,Dijkstra,"[0, 6]",779.0,1
0,6,A*,"[0, 6]",779.0,1
0,6,Bellman-Ford,"[0, 6]",779.0,1
0,7,BFS,"[0, 7]",428.0,1
0,7,DFS,"[0, 1, 2, 3, 4, 5, 6, 7]",6356.0,7
0,7,Dijkstra,"[0, 7]",428.0,1
0,7,A*,"[0, 7]",428.0,1
0,7,Bellman-Ford,"[0, 7]",428.0,1
0,8,BFS,"[0, 8]",558.0,1
0,8,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",6648.0,8
0,8,Dijkstra,"[0, 8]",558.0,1
0,8,A*,"[0, 8]",558.0,1
0,8,Bellman-Ford,"[0, 8]",558.0,1
0,9,BFS,"[0, 9]",747.0,1
0,9,DFS,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8000.0,9
0,9,Dijkstra,"[0, 9]",747.0,1
0,9,A*,"[0, 9]",747.0,1
0,9,Bellman-Ford,"[0, 9]",747.0,1
1,2,BFS,"[1, 2]",1074.0,1
1,2,DFS,"[1, 0, 2]",2511.0,2
1,2,Dijkstra,"[1, 2]",1074.0,1
1,2,A*,"[1, 2]",1074.0,1
1,2,Bellman-Ford,"[1, 2]",1074.0,1
1,3,BFS,"[1, 3]",428.0,1
1,3,DFS,"[1, 0, 2, 3]",3454.0,3
1,3,Dijkstra,"[1, 3]",428.0,1
1,3,A*,"[1, 3]",428.0,1
1,3,Bellman-Ford,"[1, 3]",428.0,1
1,4,BFS,"[1, 4]",1147.0,1
1,4,DFS,"[1, 0, 2, 3, 4]",4735.0,4
1,4,Dijkstra,"[1, 6, 4]",1007.0,2
1,4,A*,"[1, 6, 4]",1007.0,2
1,4,Bellman-Ford,"[1, 6, 4]",1007.0,2
1,5,BFS,"[1, 5]",691.0,1
1,5,DFS,"[1, 0, 2, 3, 4, 5]",5712.0,5
1,5,Dijkstra,"[1, 5]",691.0,1
1,5,A*,"[1, 5]",691.0,1
1,5,Bellman-Ford,"[1, 5]",691.0,1
1,6,BFS,"[1, 6]",353.0,1
1,6,DFS,"[1, 0, 2, 3, 4, 5, 6]",6239.0,6
1,6,Dijkstra,"[1, 6]",353.0,1
1,6,A*,"[1, 6]",353.0,1
1,6,Bellman-Ford,"[1, 6]",353.0,1
1,7,BFS,"[1, 7]",1008.0,1
1,7,DFS,"[1, 0, 2, 3, 4, 5, 6, 7]",7237.0,7
1,7,Dijkstra,"[1, 7]",1008.0,1
1,7,A*,"[1, 7]",1008.0,1
1,7,Bellman-Ford,"[1, 7]",1008.0,1
1,8,BFS,"[1, 8]",884.0,1
1,8,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8]",7529.0,8
1,8,Dijkstra,"[1, 8]",884.0,1
1,8,A*,"[1, 8]",884.0,1
1,8,Bellman-Ford,"[1, 8]",884.0,1
1,9,BFS,"[1, 9]",608.0,1
1,9,DFS,"[1, 0, 2, 3, 4, 5, 6, 7, 8, 9]",8881.0,9
1,9,Dijkstra,"[1, 9]",608.0,1
1,9,A*,"[1, 9]",608.0,1
1,9,Bellman-Ford,"[1, 9]",608.0,1
2,3,BFS,"[2, 3]",943.0,1
2,3,DFS,"[2, 0, 1, 3]",2200.0,3
