source,destination,algorithm,path,cost,hops
0,1,BFS,None,inf,None
0,1,DFS,None,inf,None
0,1,Dijkstra,None,inf,None
0,1,A*,None,inf,None
0,1,Bellman-Ford,None,inf,None
0,2,BFS,"[0, 2]",1619.0,1
0,2,DFS,"[0, 2]",1619.0,1
0,2,Dijkstra,"[0, 7, 2]",403.0,2
0,2,A*,"[0, 7, 2]",403.0,2
0,2,Bellman-Ford,"[0, 7, 2]",403.0,2
0,3,BFS,"[0, 4, 3]",2232.0,2
0,3,DFS,"[0, 2, 9, 6, 7, 4, 3]",4309.0,6
0,3,Dijkstra,"[0, 7, 8, 3]",751.0,3
0,3,A*,"[0, 7, 8, 3]",751.0,3
0,3,Bellman-Ford,"[0, 7, 8, 3]",751.0,3
0,4,BFS,"[0, 4]",1091.0,1
0,4,DFS,"[0, 2, 9, 6, 7, 4]",3168.0,5
0,4,Dijkstra,"[0, 7, 4]",-268.0,2
0,4,A*,"[0, 7, 4]",-268.0,2
0,4,Bellman-Ford,"[0, 7, 4]",-268.0,2
0,5,BFS,"[0, 7, 5]",575.0,2
0,5,DFS,"[0, 2, 9, 6, 7, 5]",4011.0,5
0,5,Dijkstra,"[0, 7, 5]",575.0,2
0,5,A*,"[0, 7, 5]",575.0,2
0,5,Bellman-Ford,"[0, 7, 5]",575.0,2
0,6,BFS,"[0, 8, 6]",564.0,2
0,6,DFS,"[0, 2, 9, 6]",2532.0,3
0,6,Dijkstra,"[0, 7, 8, 6]",-68.0,3
0,6,A*,"[0, 7, 8, 6]",-68.0,3
0,6,Bellman-Ford,"[0, 7, 8, 6]",-68.0,3
0,7,BFS,"[0, 7]",-337.0,1
0,7,DFS,"[0, 2, 9, 6, 7]",3099.0,4
0,7,Dijkstra,"[0, 7]",-337.0,1
0,7,A*,"[0, 7]",-337.0,1
0,7,Bellman-Ford,"[0, 7]",-337.0,1
0,8,BFS,"[0, 8]",-119.0,1
0,8,DFS,"[0, 2, 9, 6, 7, 8]",2685.0,5
0,8,Dijkstra,"[0, 7, 8]",-751.0,2
0,8,A*,"[0, 7, 8]",-751.0,2
0,8,Bellman-Ford,"[0, 7, 8]",-751.0,2
0,9,BFS,"[0, 2, 9]",1853.0,2
0,9,DFS,"[0, 2, 9]",1853.0,2
0,9,Dijkstra,"[0, 7, 2, 9]",637.0,3
0,9,A*,"[0, 7, 2, 9]",637.0,3
0,9,Bellman-Ford,"[0, 7, 2, 9]",637.0,3
1,2,BFS,"[1, 0, 2]",2283.0,2
1,2,DFS,"[1, 0, 2]",2283.0,2
1,2,Dijkstra,"[1, 9, 2]",844.0,2
1,2,A*,"[1, 9, 2]",844.0,2
1,2,Bellman-Ford,"[1, 9, 2]",844.0,2
1,3,BFS,"[1, 0, 4, 3]",2896.0,3
1,3,DFS,"[1, 0, 2, 9, 6, 7, 4, 3]",4973.0,7
1,3,Dijkstra,"[1, 5, 4, 3]",1011.0,3
1,3,A*,"[1, 5, 4, 3]",1011.0,3
1,3,Bellman-Ford,"[1, 5, 4, 3]",1011.0,3
1,4,BFS,"[1, 0, 4]",1755.0,2
1,4,DFS,"[1, 0, 2, 9, 6, 7, 4]",3832.0,6
1,4,Dijkstra,"[1, 5, 4]",-130.0,2
1,4,A*,"[1, 5, 4]",-130.0,2
1,4,Bellman-Ford,"[1, 5, 4]",-130.0,2
1,5,BFS,"[1, 5]",42.0,1
1,5,DFS,"[1, 0, 2, 9, 6, 7, 5]",4675.0,6
1,5,Dijkstra,"[1, 5]",42.0,1
1,5,A*,"[1, 5]",42.0,1
1,5,Bellman-Ford,"[1, 5]",42.0,1
1,6,BFS,"[1, 9, 6]",1023.0,2
1,6,DFS,"[1, 0, 2, 9, 6]",3196.0,4
1,6,Dijkstra,"[1, 0, 7, 8, 6]",596.0,4
1,6,A*,"[1, 9, 6]",1023.0,2
1,6,Bellman-Ford,"[1, 0, 7, 8, 6]",596.0,4
1,7,BFS,"[1, 0, 7]",327.0,2
1,7,DFS,"[1, 0, 2, 9, 6, 7]",3763.0,5
1,7,Dijkstra,"[1, 0, 7]",327.0,2
1,7,A*,"[1, 0, 7]",327.0,2
1,7,Bellman-Ford,"[1, 0, 7]",327.0,2
1,8,BFS,"[1, 0, 8]",545.0,2
1,8,DFS,"[1, 0, 2, 9, 6, 7, 8]",3349.0,6
1,8,Dijkstra,"[1, 0, 7, 8]",-87.0,3
1,8,A*,"[1, 0, 7, 8]",-87.0,3
1,8,Bellman-Ford,"[1, 0, 7, 8]",-87.0,3
1,9,BFS,"[1, 9]",344.0,1
1,9,DFS,"[1, 0, 2, 9]",2517.0,3
1,9,Dijkstra,"[1, 9]",344.0,1
1,9,A*,"[1, 9]",344.0,1
1,9,Bellman-Ford,"[1, 9]",344.0,1
2,3,BFS,"[2, 9, 7, 4, 3]",2353.0,4
2,3,DFS,"[2, 9, 6, 7, 4, 0, 8, 3]",3847.0,7
2,3,Dijkstra,"[2, 9, 7, 8, 3]",2231.0,4
2,3,A*,"[2, 9, 7, 8, 3]",2231.0,4
2,3,Bellman-Ford,"[2, 9, 7, 8, 3]",2231.0,4
2,4,BFS,"[2, 9, 7, 4]",1212.0,3
2,4,DFS,"[2, 9, 6, 7, 4]",1549.0,4
2,4,Dijkstra,"[2, 9, 7, 4]",1212.0,3
2,4,A*,"[2, 9, 7, 4]",1212.0,3
2,4,Bellman-Ford,"[2, 9, 7, 4]",1212.0,3
2,5,BFS,"[2, 9, 7, 5]",2055.0,3
2,5,DFS,"[2, 9, 6, 7, 5]",2392.0,4
2,5,Dijkstra,"[2, 9, 7, 5]",2055.0,3
2,5,A*,"[2, 9, 7, 5]",2055.0,3
2,5,Bellman-Ford,"[2, 9, 7, 5]",2055.0,3
2,6,BFS,"[2, 9, 6]",913.0,2
2,6,DFS,"[2, 9, 6]",913.0,2
2,6,Dijkstra,"[2, 9, 6]",913.0,2
2,6,A*,"[2, 9, 6]",913.0,2
2,6,Bellman-Ford,"[2, 9, 6]",913.0,2
2,7,BFS,"[2, 9, 7]",1143.0,2
2,7,DFS,"[2, 9, 6, 7]",1480.0,3
2,7,Dijkstra,"[2, 9, 7]",1143.0,2
2,7,A*,"[2, 9, 7]",1143.0,2
2,7,Bellman-Ford,"[2, 9, 7]",1143.0,2
