source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 2, 1]",3123.0,2
0,1,DFS,"[0, 2, 1]",3123.0,2
0,1,Dijkstra,"[0, 7, 1]",1612.0,2
0,1,A*,"[0, 7, 1]",1612.0,2
0,1,Bellman-Ford,"[0, 7, 1]",1612.0,2
0,2,BFS,"[0, 2]",1643.0,1
0,2,DFS,"[0, 2]",1643.0,1
0,2,Dijkstra,"[0, 7, 2]",1611.0,2
0,2,A*,"[0, 7, 2]",1611.0,2
0,2,Bellman-Ford,"[0, 7, 2]",1611.0,2
0,3,BFS,"[0, 3]",1062.0,1
0,3,DFS,"[0, 2, 1, 3]",3551.0,3
0,3,Dijkstra,"[0, 6, 3]",1035.0,2
0,3,A*,"[0, 6, 3]",1035.0,2
0,3,Bellman-Ford,"[0, 6, 3]",1035.0,2
0,4,BFS,"[0, 4]",1269.0,1
0,4,DFS,"[0, 2, 1, 3, 4]",4832.0,4
0,4,Dijkstra,"[0, 7, 4]",1055.0,2
0,4,A*,"[0, 7, 4]",1055.0,2
0,4,Bellman-Ford,"[0, 7, 4]",1055.0,2
0,5,BFS,"[0, 5]",789.0,1
0,5,DFS,"[0, 2, 1, 3, 4, 5]",5809.0,5
0,5,Dijkstra,"[0, 5]",789.0,1
0,5,A*,"[0, 5]",789.0,1
0,5,Bellman-Ford,"[0, 5]",789.0,1
0,6,BFS,"[0, 6]",779.0,1
0,6,DFS,"[0, 2, 1, 3, 4, 5, 6]",6336.0,6
0,6,Dijkstra,"[0, 6]",779.0,1
0,6,A*,"[0, 6]",779.0,1
0,6,Bellman-Ford,"[0, 6]",779.0,1
0,7,BFS,"[0, 7]",428.0,1
0,7,DFS,"[0, 2, 1, 3, 4, 5, 6, 7]",7334.0,7
0,7,Dijkstra,"[0, 7]",428.0,1
0,7,A*,"[0, 7]",428.0,1
0,7,Bellman-Ford,"[0, 7]",428.0,1
0,8,BFS,"[0, 8]",558.0,1
0,8,DFS,"[0, 2, 1, 3, 4, 5, 6, 7, 8]",7626.0,8
0,8,Dijkstra,"[0, 8]",558.0,1
0,8,A*,"[0, 8]",558.0,1
0,8,Bellman-Ford,"[0, 8]",558.0,1
0,9,BFS,"[0, 2, 9]",2565.0,2
0,9,DFS,"[0, 2, 1, 3, 4, 5, 6, 7, 9]",8661.0,8
0,9,Dijkstra,"[0, 6, 9]",1445.0,2
0,9,A*,"[0, 6, 9]",1445.0,2
0,9,Bellman-Ford,"[0, 6, 9]",1445.0,2
1,2,BFS,"[1, 0, 2]",2511.0,2
1,2,DFS,"[1, 0, 2]",2511.0,2
1,2,Dijkstra,"[1, 5, 2]",1655.0,2
1,2,A*,"[1, 5, 2]",1655.0,2
